      #Energy        TDOS
       1.80019      37.24718
       1.85119      37.31829
       1.90219      37.36421
       1.95319      37.39218
       2.00419      37.40848
       2.05519      37.42133
       2.10619      37.43103
       2.15719      37.43894
       2.20819      37.44612
       2.25919      37.45257
       2.31019      37.45793
       2.36119      37.46202
       2.41219      37.46506
       2.46219      37.46703
       2.51319      37.46796
       2.56419      37.46815
       2.61519      37.46815
       2.66619      37.46815
       2.71719      37.46815
       2.76819      37.46815
       2.81919      37.46815
       2.87019      37.46815
       2.92119      37.46815
       2.97219      37.46815
       3.02319      37.46815
       3.07419      37.46815
       3.12419      37.46815
       3.17519      37.46815
       3.22619      37.46815
       3.27719      37.46815
       3.32819      37.46815
       3.37919      37.46815
       3.43019      37.46815
       3.48119      37.46815
       3.53219      37.46815
       3.58319      37.46815
       3.63419      37.46815
       3.68519      37.46815
       3.73519      37.46815
       3.78619      37.46815
       3.83719      37.46815
       3.88819      37.46815
       3.93919      37.46815
       3.99019      37.46815
       4.04119      37.46815
       4.09219      37.46815
       4.14319      37.46815
       4.19419      37.46815
       4.24519      37.46815
       4.29619      37.46815
       4.34719      37.46815
       4.39719      37.46815
       4.44819      37.46815
       4.49919      37.46815
       4.55019      37.46815
