      #Energy        TDOS
       1.80019       1.73300
       1.85119       1.06000
       1.90219       0.74360
       1.95319       0.35470
       2.00419       0.28560
       2.05519       0.21900
       2.10619       0.16230
       2.15719       0.14810
       2.20819       0.13390
       2.25919       0.11970
       2.31019       0.09078
       2.36119       0.06996
       2.41219       0.04919
       2.46219       0.02845
       2.51319       0.00776
       2.56419       0.00000
       2.61519       0.00000
       2.66619       0.00000
       2.71719       0.00000
       2.76819       0.00000
       2.81919       0.00000
       2.87019       0.00000
       2.92119       0.00000
       2.97219       0.00000
       3.02319       0.00000
       3.07419       0.00000
       3.12419       0.00000
       3.17519       0.00000
       3.22619       0.00000
       3.27719       0.00000
       3.32819       0.00000
       3.37919       0.00000
       3.43019       0.00000
       3.48119       0.00000
       3.53219       0.00000
       3.58319       0.00000
       3.63419       0.00000
       3.68519       0.00000
       3.73519       0.00000
       3.78619       0.00000
       3.83719       0.00000
       3.88819       0.00000
       3.93919       0.00000
       3.99019       0.00000
       4.04119       0.00000
       4.09219       0.00000
       4.14319       0.00000
       4.19419       0.00000
       4.24519       0.00000
       4.29619       0.00000
       4.34719       0.00000
       4.39719       0.00000
       4.44819       0.00000
       4.49919       0.00000
       4.55019       0.00000
