 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  6.8739  6.42373296E-01  6.42373296E-01  6.42373296E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  6.9382  6.40582691E-01  6.40582691E-01  6.40582691E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.0024  6.41014420E-01  6.41014420E-01  6.41014420E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.0666  6.44258702E-01  6.44258702E-01  6.44258702E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.1309  6.49329606E-01  6.49329606E-01  6.49329606E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.1951  6.54078045E-01  6.54078045E-01  6.54078045E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.2594  6.55874267E-01  6.55874267E-01  6.55874267E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.3236  6.52173236E-01  6.52173236E-01  6.52173236E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.3879  6.41469511E-01  6.41469511E-01  6.41469511E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.4521  6.24713337E-01  6.24713337E-01  6.24713337E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.5163  6.06210028E-01  6.06210028E-01  6.06210028E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.5806  5.91962793E-01  5.91962793E-01  5.91962793E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.6448  5.85467787E-01  5.85467787E-01  5.85467787E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.7091  5.85158668E-01  5.85158668E-01  5.85158668E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.7733  5.85495905E-01  5.85495905E-01  5.85495905E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.8376  5.80180684E-01  5.80180684E-01  5.80180684E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.9018  5.65843039E-01  5.65843039E-01  5.65843039E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  7.9660  5.44753584E-01  5.44753584E-01  5.44753584E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.0303  5.22665338E-01  5.22665338E-01  5.22665338E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.0945  5.03105737E-01  5.03105737E-01  5.03105737E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.1588  4.85849923E-01  4.85849923E-01  4.85849923E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.2230  4.70259178E-01  4.70259178E-01  4.70259178E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.2873  4.57991181E-01  4.57991181E-01  4.57991181E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.3515  4.51749338E-01  4.51749338E-01  4.51749338E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.4157  4.52116384E-01  4.52116384E-01  4.52116384E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.4800  4.56265360E-01  4.56265360E-01  4.56265360E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
  8.5442  4.59595501E-01  4.59595501E-01  4.59595501E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
