 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.32113000E+01  0.41627470E+06  0.41627470E+06  0.87524680E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32490000E+01  0.44021671E+06  0.44021671E+06  0.93880803E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32868000E+01  0.46815794E+06  0.46815794E+06  0.99430701E+05  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33246000E+01  0.49717256E+06  0.49717256E+06  0.10333773E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33624000E+01  0.52623874E+06  0.52623874E+06  0.10518906E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34002000E+01  0.55642649E+06  0.55642649E+06  0.10523372E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34379000E+01  0.59022792E+06  0.59022792E+06  0.10425075E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34757000E+01  0.63023502E+06  0.63023502E+06  0.10331998E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35135000E+01  0.67759921E+06  0.67759921E+06  0.10334426E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35513000E+01  0.73134623E+06  0.73134623E+06  0.10476772E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35891000E+01  0.78850555E+06  0.78850555E+06  0.10752535E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36268000E+01  0.84490020E+06  0.84490020E+06  0.11121472E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36646000E+01  0.89626967E+06  0.89626967E+06  0.11528535E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37024000E+01  0.93904348E+06  0.93904348E+06  0.11923516E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37402000E+01  0.97098794E+06  0.97098794E+06  0.12261647E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37779000E+01  0.99135666E+06  0.99135666E+06  0.12508424E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38157000E+01  0.10008135E+07  0.10008135E+07  0.12631174E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38535000E+01  0.10009396E+07  0.10009396E+07  0.12597089E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38913000E+01  0.99405646E+06  0.99405646E+06  0.12389400E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39291000E+01  0.98309455E+06  0.98309455E+06  0.12012442E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
