      #Energy        TDOS
       6.36469      14.70647
       6.45169      14.76160
       6.53869      14.82008
       6.62569      14.88706
       6.71269      14.96715
       6.79969      15.06026
       6.88669      15.15890
       6.97369      15.25074
       7.06069      15.32579
       7.14769      15.38218
       7.23469      15.42561
       7.32169      15.46368
       7.40869      15.50101
       7.49569      15.53890
       7.58269      15.57784
       7.66969      15.61848
       7.75669      15.66046
       7.84269      15.70221
       7.92969      15.74317
       8.01669      15.78421
       8.10369      15.82423
       8.19069      15.85809
       8.27769      15.88078
       8.36469      15.89231
       8.45169      15.89694
       8.53869      15.89929
       8.62569      15.90228
       8.71269      15.90741
       8.79969      15.91536
       8.88669      15.92612
       8.97369      15.93871
       9.06069      15.95173
       9.14769      15.96427
       9.23469      15.97581
       9.32169      15.98537
       9.40869      15.99193
       9.49569      15.99544
       9.58269      15.99690
       9.66969      15.99748
       9.75669      15.99793
       9.84369      15.99852
       9.93069      15.99920
      10.01769      15.99977
      10.10469      16.00010
      10.19169      16.00025
      10.27869      16.00029
      10.36569      16.00030
      10.45269      16.00031
      10.53969      16.00031
      10.62669      16.00031
      10.71369      16.00031
      10.80069      16.00031
      10.88769      16.00031
      10.97469      16.00031
      11.06169      16.00031
      11.14869      16.00031
      11.23569      16.00031
      11.32269      16.00031
      11.40969      16.00031
      11.49669      16.00031
      11.58369      16.00031
      11.67069      16.00031
      11.75769      16.00031
      11.84469      16.00031
