  #energy          xx             yy              zz              xy              yz              zx
  0.84102000E+01  0.31999761E+00  0.31999761E+00  0.31999761E+00             NaN             NaN             NaN
  0.84470000E+01  0.32039432E+00  0.32039432E+00  0.32039432E+00             NaN             NaN             NaN
  0.84837000E+01  0.32098569E+00  0.32098569E+00  0.32098569E+00             NaN             NaN             NaN
  0.85204000E+01  0.32195390E+00  0.32195390E+00  0.32195390E+00             NaN             NaN             NaN
  0.85571000E+01  0.32338394E+00  0.32338394E+00  0.32338394E+00             NaN             NaN             NaN
  0.85939000E+01  0.32529572E+00  0.32529572E+00  0.32529572E+00             NaN             NaN             NaN
  0.86306000E+01  0.32770271E+00  0.32770271E+00  0.32770271E+00             NaN             NaN             NaN
  0.86673000E+01  0.33047975E+00  0.33047975E+00  0.33047975E+00             NaN             NaN             NaN
  0.87041000E+01  0.33352704E+00  0.33352704E+00  0.33352704E+00             NaN             NaN             NaN
  0.87408000E+01  0.33666633E+00  0.33666633E+00  0.33666633E+00             NaN             NaN             NaN
  0.87775000E+01  0.33973415E+00  0.33973415E+00  0.33973415E+00             NaN             NaN             NaN
  0.88142000E+01  0.34247571E+00  0.34247571E+00  0.34247571E+00             NaN             NaN             NaN
  0.88510000E+01  0.34461794E+00  0.34461794E+00  0.34461794E+00             NaN             NaN             NaN
  0.88877000E+01  0.34592323E+00  0.34592323E+00  0.34592323E+00             NaN             NaN             NaN
  0.89244000E+01  0.34625910E+00  0.34625910E+00  0.34625910E+00             NaN             NaN             NaN
  0.89611000E+01  0.34565830E+00  0.34565830E+00  0.34565830E+00             NaN             NaN             NaN
  0.89979000E+01  0.34431285E+00  0.34431285E+00  0.34431285E+00             NaN             NaN             NaN
  0.90346000E+01  0.34254818E+00  0.34254818E+00  0.34254818E+00             NaN             NaN             NaN
  0.90713000E+01  0.34060272E+00  0.34060272E+00  0.34060272E+00             NaN             NaN             NaN
  0.91080000E+01  0.33858591E+00  0.33858591E+00  0.33858591E+00             NaN             NaN             NaN
  0.91448000E+01  0.33649741E+00  0.33649741E+00  0.33649741E+00             NaN             NaN             NaN
  0.91815000E+01  0.33424465E+00  0.33424465E+00  0.33424465E+00             NaN             NaN             NaN
  0.92182000E+01  0.33182727E+00  0.33182727E+00  0.33182727E+00             NaN             NaN             NaN
  0.92549000E+01  0.32944916E+00  0.32944916E+00  0.32944916E+00             NaN             NaN             NaN
  0.92917000E+01  0.32738405E+00  0.32738405E+00  0.32738405E+00             NaN             NaN             NaN
  0.93284000E+01  0.32596184E+00  0.32596184E+00  0.32596184E+00             NaN             NaN             NaN
