 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.30850000E+01  0.17507233E+06  0.17507233E+06  0.17507233E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31217000E+01  0.19042135E+06  0.19042135E+06  0.19042135E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31584000E+01  0.20505058E+06  0.20505058E+06  0.20505058E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.31952000E+01  0.21865095E+06  0.21865095E+06  0.21865095E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32319000E+01  0.23090784E+06  0.23090784E+06  0.23090784E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.32686000E+01  0.24165251E+06  0.24165251E+06  0.24165251E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33053000E+01  0.25089839E+06  0.25089839E+06  0.25089839E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33421000E+01  0.25897178E+06  0.25897178E+06  0.25897178E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.33788000E+01  0.26651303E+06  0.26651303E+06  0.26651303E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34155000E+01  0.27445390E+06  0.27445390E+06  0.27445390E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34522000E+01  0.28382303E+06  0.28382303E+06  0.28382303E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.34890000E+01  0.29552079E+06  0.29552079E+06  0.29552079E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35257000E+01  0.31004006E+06  0.31004006E+06  0.31004006E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35624000E+01  0.32744562E+06  0.32744562E+06  0.32744562E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.35991000E+01  0.34729984E+06  0.34729984E+06  0.34729984E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36359000E+01  0.36881858E+06  0.36881858E+06  0.36881858E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.36726000E+01  0.39098468E+06  0.39098468E+06  0.39098468E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37093000E+01  0.41278155E+06  0.41278155E+06  0.41278155E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37460000E+01  0.43326564E+06  0.43326564E+06  0.43326564E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.37828000E+01  0.45170169E+06  0.45170169E+06  0.45170169E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38195000E+01  0.46754000E+06  0.46754000E+06  0.46754000E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38562000E+01  0.48052518E+06  0.48052518E+06  0.48052518E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.38930000E+01  0.49070729E+06  0.49070729E+06  0.49070729E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39297000E+01  0.49835001E+06  0.49835001E+06  0.49835001E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.39664000E+01  0.50405307E+06  0.50405307E+06  0.50405307E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40031000E+01  0.50853799E+06  0.50853799E+06  0.50853799E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40399000E+01  0.51258023E+06  0.51258023E+06  0.51258023E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.40766000E+01  0.51675689E+06  0.51675689E+06  0.51675689E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41133000E+01  0.52138864E+06  0.52138864E+06  0.52138864E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41500000E+01  0.52646184E+06  0.52646184E+06  0.52646184E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41868000E+01  0.53170657E+06  0.53170657E+06  0.53170657E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42235000E+01  0.53674062E+06  0.53674062E+06  0.53674062E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42602000E+01  0.54135182E+06  0.54135182E+06  0.54135182E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42969000E+01  0.54553668E+06  0.54553668E+06  0.54553668E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43337000E+01  0.54955917E+06  0.54955917E+06  0.54955917E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43704000E+01  0.55374183E+06  0.55374183E+06  0.55374183E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44071000E+01  0.55839094E+06  0.55839094E+06  0.55839094E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44438000E+01  0.56351888E+06  0.56351888E+06  0.56351888E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44806000E+01  0.56887369E+06  0.56887369E+06  0.56887369E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45173000E+01  0.57392899E+06  0.57392899E+06  0.57392899E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45540000E+01  0.57808736E+06  0.57808736E+06  0.57808736E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45907000E+01  0.58089444E+06  0.58089444E+06  0.58089444E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46275000E+01  0.58213198E+06  0.58213198E+06  0.58213198E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46642000E+01  0.58186115E+06  0.58186115E+06  0.58186115E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47009000E+01  0.58052693E+06  0.58052693E+06  0.58052693E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47376000E+01  0.57875299E+06  0.57875299E+06  0.57875299E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47744000E+01  0.57737204E+06  0.57737204E+06  0.57737204E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48111000E+01  0.57709923E+06  0.57709923E+06  0.57709923E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48478000E+01  0.57850817E+06  0.57850817E+06  0.57850817E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48846000E+01  0.58183571E+06  0.58183571E+06  0.58183571E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49213000E+01  0.58681348E+06  0.58681348E+06  0.58681348E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49580000E+01  0.59279964E+06  0.59279964E+06  0.59279964E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.49947000E+01  0.59885997E+06  0.59885997E+06  0.59885997E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50315000E+01  0.60398536E+06  0.60398536E+06  0.60398536E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.50682000E+01  0.60727795E+06  0.60727795E+06  0.60727795E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51049000E+01  0.60825398E+06  0.60825398E+06  0.60825398E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51416000E+01  0.60682826E+06  0.60682826E+06  0.60682826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.51784000E+01  0.60349272E+06  0.60349272E+06  0.60349272E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52151000E+01  0.59904086E+06  0.59904086E+06  0.59904086E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52518000E+01  0.59457163E+06  0.59457163E+06  0.59457163E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.52885000E+01  0.59110009E+06  0.59110009E+06  0.59110009E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53253000E+01  0.58931952E+06  0.58931952E+06  0.58931952E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53620000E+01  0.58937286E+06  0.58937286E+06  0.58937286E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.53987000E+01  0.59090401E+06  0.59090401E+06  0.59090401E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54354000E+01  0.59314394E+06  0.59314394E+06  0.59314394E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.54722000E+01  0.59522865E+06  0.59522865E+06  0.59522865E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55089000E+01  0.59631494E+06  0.59631494E+06  0.59631494E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55456000E+01  0.59599967E+06  0.59599967E+06  0.59599967E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.55823000E+01  0.59419832E+06  0.59419832E+06  0.59419832E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56191000E+01  0.59122298E+06  0.59122298E+06  0.59122298E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56558000E+01  0.58755392E+06  0.58755392E+06  0.58755392E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56925000E+01  0.58369750E+06  0.58369750E+06  0.58369750E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57292000E+01  0.58004067E+06  0.58004067E+06  0.58004067E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57660000E+01  0.57682065E+06  0.57682065E+06  0.57682065E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58027000E+01  0.57411676E+06  0.57411676E+06  0.57411676E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58394000E+01  0.57206626E+06  0.57206626E+06  0.57206626E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58762000E+01  0.57083038E+06  0.57083038E+06  0.57083038E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59129000E+01  0.57066948E+06  0.57066948E+06  0.57066948E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59496000E+01  0.57174463E+06  0.57174463E+06  0.57174463E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59863000E+01  0.57405450E+06  0.57405450E+06  0.57405450E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60231000E+01  0.57721358E+06  0.57721358E+06  0.57721358E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60598000E+01  0.58050290E+06  0.58050290E+06  0.58050290E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60965000E+01  0.58303190E+06  0.58303190E+06  0.58303190E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61332000E+01  0.58389440E+06  0.58389440E+06  0.58389440E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61700000E+01  0.58248089E+06  0.58248089E+06  0.58248089E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62067000E+01  0.57854966E+06  0.57854966E+06  0.57854966E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62434000E+01  0.57243594E+06  0.57243594E+06  0.57243594E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.62801000E+01  0.56483210E+06  0.56483210E+06  0.56483210E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63169000E+01  0.55667003E+06  0.55667003E+06  0.55667003E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63536000E+01  0.54893407E+06  0.54893407E+06  0.54893407E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.63903000E+01  0.54242103E+06  0.54242103E+06  0.54242103E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64270000E+01  0.53764974E+06  0.53764974E+06  0.53764974E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.64638000E+01  0.53484488E+06  0.53484488E+06  0.53484488E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65005000E+01  0.53386434E+06  0.53386434E+06  0.53386434E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65372000E+01  0.53432555E+06  0.53432555E+06  0.53432555E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.65739000E+01  0.53558057E+06  0.53558057E+06  0.53558057E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66107000E+01  0.53690775E+06  0.53690775E+06  0.53690775E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66474000E+01  0.53754578E+06  0.53754578E+06  0.53754578E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.66841000E+01  0.53693263E+06  0.53693263E+06  0.53693263E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67208000E+01  0.53486259E+06  0.53486259E+06  0.53486259E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67576000E+01  0.53137433E+06  0.53137433E+06  0.53137433E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.67943000E+01  0.52699159E+06  0.52699159E+06  0.52699159E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68310000E+01  0.52245308E+06  0.52245308E+06  0.52245308E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.68678000E+01  0.51867056E+06  0.51867056E+06  0.51867056E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69045000E+01  0.51638467E+06  0.51638467E+06  0.51638467E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69412000E+01  0.51600595E+06  0.51600595E+06  0.51600595E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.69779000E+01  0.51748948E+06  0.51748948E+06  0.51748948E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70147000E+01  0.52020627E+06  0.52020627E+06  0.52020627E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70514000E+01  0.52320445E+06  0.52320445E+06  0.52320445E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.70881000E+01  0.52538783E+06  0.52538783E+06  0.52538783E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71248000E+01  0.52579169E+06  0.52579169E+06  0.52579169E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71616000E+01  0.52397501E+06  0.52397501E+06  0.52397501E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.71983000E+01  0.52004839E+06  0.52004839E+06  0.52004839E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72350000E+01  0.51462109E+06  0.51462109E+06  0.51462109E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.72717000E+01  0.50868637E+06  0.50868637E+06  0.50868637E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73085000E+01  0.50323343E+06  0.50323343E+06  0.50323343E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73452000E+01  0.49901016E+06  0.49901016E+06  0.49901016E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.73819000E+01  0.49653398E+06  0.49653398E+06  0.49653398E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74186000E+01  0.49607283E+06  0.49607283E+06  0.49607283E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74554000E+01  0.49768382E+06  0.49768382E+06  0.49768382E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.74921000E+01  0.50126945E+06  0.50126945E+06  0.50126945E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75288000E+01  0.50662791E+06  0.50662791E+06  0.50662791E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.75655000E+01  0.51336351E+06  0.51336351E+06  0.51336351E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76023000E+01  0.52076813E+06  0.52076813E+06  0.52076813E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76390000E+01  0.52809410E+06  0.52809410E+06  0.52809410E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.76757000E+01  0.53456414E+06  0.53456414E+06  0.53456414E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77124000E+01  0.53957487E+06  0.53957487E+06  0.53957487E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77492000E+01  0.54292628E+06  0.54292628E+06  0.54292628E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.77859000E+01  0.54470245E+06  0.54470245E+06  0.54470245E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.78226000E+01  0.54536666E+06  0.54536666E+06  0.54536666E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
