  #energy          xx             yy              zz              xy              yz              zx
  0.88650000E+00  0.13650280E+01  0.13632036E+01  0.49273552E+01  0.77123930E-02  0.15060049E-02  0.19029767E-01
  0.89850000E+00  0.13687104E+01  0.13647730E+01  0.49951921E+01  0.77123930E-02  0.15060049E-02  0.21213203E-01
  0.91050000E+00  0.13729989E+01  0.13669720E+01  0.50571440E+01  0.77123930E-02  0.15060049E-02  0.21213203E-01
  0.92250000E+00  0.13779103E+01  0.13698584E+01  0.51130976E+01  0.77123930E-02  0.15060049E-02  0.21213203E-01
  0.93440000E+00  0.13834627E+01  0.13735180E+01  0.51630057E+01  0.75363905E-02  0.15060049E-02  0.21213203E-01
  0.94640000E+00  0.13896863E+01  0.13780288E+01  0.52068409E+01  0.75363905E-02  0.14421265E-02  0.21213203E-01
  0.95840000E+00  0.13966331E+01  0.13834757E+01  0.52446138E+01  0.85796418E-02  0.00000000E+00  0.21213203E-01
  0.97040000E+00  0.14043257E+01  0.13899437E+01  0.52763582E+01  0.83946406E-02  0.00000000E+00  0.21213203E-01
  0.98240000E+00  0.14128291E+01  0.13975147E+01  0.53021417E+01  0.83946406E-02  0.00000000E+00  0.21213203E-01
  0.99440000E+00  0.14221667E+01  0.14062664E+01  0.53220430E+01  0.83946406E-02  0.00000000E+00  0.21213203E-01
  0.10063000E+01  0.14323837E+01  0.14162495E+01  0.53361500E+01  0.92146027E-02  0.00000000E+00  0.21973682E-01
  0.10183000E+01  0.14435167E+01  0.14275198E+01  0.53445859E+01  0.92146027E-02  0.13857274E-02  0.21973682E-01
  0.10303000E+01  0.14555959E+01  0.14400960E+01  0.53474602E+01  0.90333029E-02  0.13857274E-02  0.21973682E-01
  0.10423000E+01  0.14686392E+01  0.14539954E+01  0.53449093E+01  0.10000000E-01  0.13857274E-02  0.21973682E-01
  0.10543000E+01  0.14826587E+01  0.14692115E+01  0.53370688E+01  0.10000000E-01  0.13857274E-02  0.21973682E-01
  0.10662000E+01  0.14976608E+01  0.14857190E+01  0.53241055E+01  0.10754070E-01  0.27653792E-02  0.22806933E-01
  0.10782000E+01  0.15136343E+01  0.15034685E+01  0.53061643E+01  0.10754070E-01  0.26658547E-02  0.22806933E-01
  0.10902000E+01  0.15305710E+01  0.15223889E+01  0.52834290E+01  0.11479639E-01  0.26658547E-02  0.21013034E-01
  0.11022000E+01  0.15484419E+01  0.15424017E+01  0.52560799E+01  0.12387259E-01  0.39863584E-02  0.21013034E-01
  0.11142000E+01  0.15671875E+01  0.15634112E+01  0.52243302E+01  0.12387259E-01  0.39863584E-02  0.22032027E-01
  0.11261000E+01  0.15867856E+01  0.15853068E+01  0.51883875E+01  0.13064863E-01  0.52925409E-02  0.20401661E-01
  0.11381000E+01  0.16071522E+01  0.16079513E+01  0.51484928E+01  0.13064863E-01  0.52925409E-02  0.20401661E-01
  0.11501000E+01  0.16282189E+01  0.16312273E+01  0.51049069E+01  0.13940750E-01  0.52925409E-02  0.20401661E-01
  0.11621000E+01  0.16499034E+01  0.16549905E+01  0.50579124E+01  0.14575718E-01  0.65805347E-02  0.18818558E-01
  0.11741000E+01  0.16721166E+01  0.16791074E+01  0.50078033E+01  0.15421865E-01  0.65805347E-02  0.18818558E-01
  0.11860000E+01  0.16947710E+01  0.17034422E+01  0.49549264E+01  0.16018889E-01  0.78471212E-02  0.17320508E-01
  0.11980000E+01  0.17177511E+01  0.17278822E+01  0.48996209E+01  0.16018889E-01  0.78471212E-02  0.17320508E-01
  0.12100000E+01  0.17409657E+01  0.17522921E+01  0.48422687E+01  0.17400449E-01  0.90897630E-02  0.15941710E-01
  0.12220000E+01  0.17643166E+01  0.17765814E+01  0.47832625E+01  0.18192948E-01  0.90897630E-02  0.15941710E-01
  0.12340000E+01  0.17876977E+01  0.18006570E+01  0.47230365E+01  0.18725859E-01  0.90897630E-02  0.13009929E-01
  0.12459000E+01  0.18110245E+01  0.18244529E+01  0.46619998E+01  0.19494253E-01  0.10306589E-01  0.13009929E-01
  0.12579000E+01  0.18342158E+01  0.18479117E+01  0.46006233E+01  0.20745941E-01  0.10306589E-01  0.10000000E-01
  0.12699000E+01  0.18571948E+01  0.18710130E+01  0.45393497E+01  0.21483780E-01  0.11496341E-01  0.10000000E-01
  0.12819000E+01  0.18799195E+01  0.18937395E+01  0.44786318E+01  0.22935326E-01  0.11856197E-01  0.70710678E-02
  0.12939000E+01  0.19023320E+01  0.19161014E+01  0.44189242E+01  0.24081327E-01  0.11856197E-01  0.48586827E-02
  0.13058000E+01  0.19244258E+01  0.19381403E+01  0.43606564E+01  0.25463091E-01  0.13040743E-01  0.48586827E-02
  0.13178000E+01  0.19461953E+01  0.19599053E+01  0.43042545E+01  0.27770148E-01  0.13040743E-01  0.24809839E-02
  0.13298000E+01  0.19676507E+01  0.19814611E+01  0.42500989E+01  0.29084617E-01  0.13040743E-01  0.00000000E+00
  0.13418000E+01  0.19888282E+01  0.20028857E+01  0.41985555E+01  0.31004027E-01  0.14626723E-01  0.24809839E-02
  0.13538000E+01  0.20098040E+01  0.20242802E+01  0.41499386E+01  0.33173358E-01  0.14626723E-01  0.48586827E-02
  0.13657000E+01  0.20306381E+01  0.20457417E+01  0.41045274E+01  0.34701058E-01  0.14626723E-01  0.78823876E-02
  0.13777000E+01  0.20514355E+01  0.20673785E+01  0.40625501E+01  0.37128006E-01  0.15764775E-01  0.78823876E-02
  0.13897000E+01  0.20722997E+01  0.20893026E+01  0.40241904E+01  0.39525363E-01  0.16246262E-01  0.11117859E-01
  0.14017000E+01  0.20933573E+01  0.21116275E+01  0.39895868E+01  0.41888630E-01  0.16246262E-01  0.14316109E-01
  0.14137000E+01  0.21147531E+01  0.21344660E+01  0.39588217E+01  0.44049987E-01  0.17362872E-01  0.15811388E-01
  0.14256000E+01  0.21366204E+01  0.21579082E+01  0.39319404E+01  0.45843635E-01  0.17362872E-01  0.18818558E-01
  0.14376000E+01  0.21591017E+01  0.21820657E+01  0.39089315E+01  0.48397616E-01  0.17890248E-01  0.20401661E-01
  0.14496000E+01  0.21823571E+01  0.22070160E+01  0.38897552E+01  0.50572035E-01  0.17890248E-01  0.23038851E-01
  0.14616000E+01  0.22065098E+01  0.22328411E+01  0.38743357E+01  0.53149817E-01  0.18979793E-01  0.24558357E-01
  0.14736000E+01  0.22317065E+01  0.22596210E+01  0.38625539E+01  0.55282439E-01  0.19549063E-01  0.26079039E-01
  0.14855000E+01  0.22580764E+01  0.22873922E+01  0.38542810E+01  0.57008771E-01  0.19549063E-01  0.26912155E-01
  0.14975000E+01  0.22857080E+01  0.23162020E+01  0.38493416E+01  0.59661178E-01  0.20606863E-01  0.28477662E-01
  0.15095000E+01  0.23147088E+01  0.23461031E+01  0.38475707E+01  0.61081961E-01  0.21213203E-01  0.31060932E-01
