 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.19288000E+01  0.75263122E+06  0.75268043E+06  0.87402900E+06  0.10569554E+05  0.75422899E+04  0.85790477E+03
  0.19408000E+01  0.76678790E+06  0.76696472E+06  0.88348687E+06  0.10321968E+05  0.77496418E+04  0.12679359E+04
  0.19528000E+01  0.78113522E+06  0.78141614E+06  0.89297514E+06  0.10251413E+05  0.81243675E+04  0.18014761E+04
  0.19647000E+01  0.79562962E+06  0.79599201E+06  0.90244219E+06  0.10002174E+05  0.83397653E+04  0.23691419E+04
  0.19767000E+01  0.81033923E+06  0.81076321E+06  0.91196296E+06  0.99372194E+04  0.87263143E+04  0.29460497E+04
  0.19887000E+01  0.82521124E+06  0.82568019E+06  0.92148036E+06  0.96927751E+04  0.88497666E+04  0.32132741E+04
  0.20007000E+01  0.84022283E+06  0.84072499E+06  0.93097734E+06  0.93761273E+04  0.89819109E+04  0.40735782E+04
  0.20127000E+01  0.85535000E+06  0.85588085E+06  0.94043536E+06  0.91324807E+04  0.93927862E+04  0.43942442E+04
  0.20246000E+01  0.87051990E+06  0.87107863E+06  0.94978737E+06  0.88026296E+04  0.95423402E+04  0.47276316E+04
  0.20366000E+01  0.88578131E+06  0.88637621E+06  0.95910308E+06  0.86601992E+04  0.97008622E+04  0.53832048E+04
  0.20486000E+01  0.90105516E+06  0.90169848E+06  0.96831432E+06  0.84283605E+04  0.97935881E+04  0.57277833E+04
  0.20606000E+01  0.91629736E+06  0.91700876E+06  0.97738963E+06  0.79698904E+04  0.99738815E+04  0.60709847E+04
  0.20726000E+01  0.93146228E+06  0.93226681E+06  0.98630600E+06  0.76195790E+04  0.10162472E+05  0.63020280E+04
  0.20845000E+01  0.94645542E+06  0.94738391E+06  0.99498178E+06  0.72700177E+04  0.10302044E+05  0.68753838E+04
  0.20965000E+01  0.96132040E+06  0.96240582E+06  0.10034841E+07  0.69611550E+04  0.10307399E+05  0.72188831E+04
