#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   0.18782     -1.469071  0.002  0.040  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.098
   0.22538     -1.457449  0.002  0.044  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.106
   0.26295     -1.446946  0.000  0.048  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.114
   0.30051     -1.437418  0.000  0.052  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.122
   0.33807     -1.430652  0.000  0.058  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.130
   0.37564     -1.426861  0.000  0.062  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.134
   0.41320     -1.426562  0.000  0.066  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.138
   0.45076     -1.429807  0.000  0.070  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.142
   0.48833     -1.436113  0.000  0.074  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.142
   0.52589     -1.438396  0.000  0.006  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.022
   0.56345     -1.440951  0.000  0.004  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.024
   0.60102     -1.446175  0.000  0.004  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.024
   0.63858     -1.454274  0.000  0.004  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.026
   0.67614     -1.465711  0.000  0.004  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.028
   0.71371     -1.480179  0.000  0.004  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.030
   0.75127     -1.497711  0.000  0.004  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.032
   0.78884     -1.518482  0.000  0.004  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.034
   0.82640     -1.541899  0.000  0.002  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.034
   0.86396     -1.567247  0.002  0.138  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.168
   0.90153     -1.585382  0.002  0.148  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.174
   0.93909     -1.606533  0.002  0.160  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.182
   0.97665     -1.629392  0.002  0.170  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.192
   1.01422     -1.655650  0.002  0.180  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.198
   1.05178     -1.685746  0.000  0.190  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.206
   1.08934     -1.719689  0.000  0.196  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.210
   1.12691     -1.757652  0.000  0.198  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.212
   1.16447     -1.799507  0.000  0.198  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.210
   1.20203     -1.845275  0.000  0.194  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.204
   1.23960     -1.893607  0.002  0.000  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.074
   1.27716     -1.928988  0.002  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.078
   1.31473     -1.965823  0.002  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.078
   1.35229     -2.003366  0.000  0.000  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.068
   1.38985     -2.036665  0.000  0.002  0.022  0.022  0.000  0.000  0.000  0.000  0.000  0.044
   1.42742     -2.056314  0.000  0.004  0.008  0.008  0.000  0.000  0.000  0.000  0.000  0.020
   1.46498     -2.061734  0.000  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   1.46498     -2.061734  0.000  0.004  0.004  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   1.48171     -2.058635  0.000  0.006  0.006  0.006  0.000  0.000  0.000  0.000  0.000  0.016
   1.49844     -2.049784  0.000  0.010  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.030
   1.51517     -2.036315  0.000  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.046
   1.53190     -2.019748  0.000  0.022  0.022  0.022  0.000  0.000  0.000  0.000  0.000  0.064
   1.54863     -2.001085  0.000  0.026  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.080
   1.56536     -1.981473  0.000  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.094
   1.58209     -1.961637  0.002  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.106
   1.59881     -1.942065  0.002  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.114
   1.61554     -1.923067  0.002  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.120
   1.63227     -1.904824  0.002  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.124
   1.64900     -1.887377  0.004  0.042  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.128
   1.66573     -1.870917  0.004  0.042  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.128
   1.68246     -1.855317  0.004  0.042  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.130
   1.69919     -1.840586  0.006  0.042  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.130
   1.71592     -1.826685  0.006  0.042  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.130
   1.73265     -1.813569  0.006  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.128
   1.74938     -1.801191  0.008  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.128
   1.76611     -1.788644  0.008  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.126
   1.78284     -1.777649  0.008  0.040  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.126
   1.79957     -1.767256  0.008  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.124
   1.81630     -1.757368  0.010  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.124
   1.83303     -1.748272  0.010  0.038  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.122
   1.84976     -1.739411  0.010  0.036  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.120
   1.86648     -1.731169  0.010  0.036  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.120
   1.88321     -1.723417  0.010  0.036  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.118
   1.89994     -1.716146  0.010  0.036  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.116
   1.91667     -1.709357  0.010  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.116
   1.93340     -1.702923  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.114
   1.95013     -1.697109  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.114
   1.96686     -1.691790  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.114
   1.98359     -1.686837  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.112
   2.00032     -1.682620  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.112
   2.01705     -1.678870  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.112
   2.03378     -1.675672  0.012  0.034  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.110
   2.05051     -1.673202  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.06724     -1.671128  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.08397     -1.669642  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.10070     -1.668902  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.11743     -1.668603  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.11743     -1.668603  0.012  0.032  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.110
   2.14700     -1.666674  0.012  0.032  0.032  0.034  0.000  0.000  0.000  0.000  0.000  0.110
   2.17657     -1.661251  0.012  0.032  0.032  0.036  0.000  0.000  0.000  0.000  0.000  0.112
   2.20615     -1.652007  0.012  0.034  0.034  0.040  0.000  0.000  0.000  0.000  0.000  0.116
   2.23572     -1.638396  0.010  0.034  0.034  0.044  0.000  0.000  0.000  0.000  0.000  0.122
   2.26529     -1.620452  0.010  0.034  0.034  0.050  0.000  0.000  0.000  0.000  0.000  0.128
   2.29487     -1.597607  0.010  0.034  0.034  0.058  0.000  0.000  0.000  0.000  0.000  0.136
   2.32444     -1.570027  0.008  0.034  0.034  0.068  0.000  0.000  0.000  0.000  0.000  0.146
   2.35401     -1.538117  0.008  0.034  0.034  0.078  0.000  0.000  0.000  0.000  0.000  0.154
   2.38359     -1.501913  0.008  0.034  0.034  0.088  0.000  0.000  0.000  0.000  0.000  0.164
   2.41316     -1.463598  0.006  0.034  0.034  0.100  0.000  0.000  0.000  0.000  0.000  0.174
   2.44274     -1.424185  0.006  0.034  0.034  0.112  0.000  0.000  0.000  0.000  0.000  0.184
   2.47231     -1.385696  0.004  0.032  0.032  0.126  0.000  0.000  0.000  0.000  0.000  0.192
   2.50188     -1.352138  0.004  0.028  0.028  0.136  0.000  0.000  0.000  0.000  0.000  0.196
   2.53146     -1.328391  0.002  0.024  0.024  0.144  0.000  0.000  0.000  0.000  0.000  0.192
   2.56103     -1.319033  0.004  0.018  0.018  0.140  0.000  0.000  0.000  0.000  0.000  0.178
   2.59060     -1.323995  0.006  0.012  0.012  0.128  0.000  0.000  0.000  0.000  0.000  0.156
   2.62018     -1.338170  0.006  0.010  0.010  0.112  0.000  0.000  0.000  0.000  0.000  0.138
   2.64975     -1.356420  0.008  0.008  0.008  0.098  0.000  0.000  0.000  0.000  0.000  0.122
   2.67932     -1.374234  0.010  0.008  0.008  0.086  0.000  0.000  0.000  0.000  0.000  0.110
   2.70890     -1.390180  0.010  0.008  0.008  0.076  0.000  0.000  0.000  0.000  0.000  0.100
   2.73847     -1.403205  0.010  0.008  0.008  0.066  0.000  0.000  0.000  0.000  0.000  0.092
   2.76805     -1.413044  0.010  0.008  0.008  0.060  0.000  0.000  0.000  0.000  0.000  0.084
   2.79762     -1.419747  0.010  0.008  0.008  0.052  0.000  0.000  0.000  0.000  0.000  0.080
   2.82719     -1.423435  0.010  0.010  0.010  0.048  0.000  0.000  0.000  0.000  0.000  0.076
   2.85677     -1.424711  0.008  0.010  0.010  0.042  0.000  0.000  0.000  0.000  0.000  0.072
   2.88634     -1.423698  0.008  0.010  0.010  0.038  0.000  0.000  0.000  0.000  0.000  0.068
   2.91591     -1.420982  0.008  0.012  0.012  0.034  0.000  0.000  0.000  0.000  0.000  0.066
   2.94549     -1.417030  0.006  0.012  0.012  0.032  0.000  0.000  0.000  0.000  0.000  0.062
   2.97506     -1.412187  0.006  0.012  0.012  0.028  0.000  0.000  0.000  0.000  0.000  0.060
   3.00463     -1.406840  0.006  0.014  0.014  0.026  0.000  0.000  0.000  0.000  0.000  0.058
   3.03421     -1.401465  0.004  0.014  0.014  0.024  0.000  0.000  0.000  0.000  0.000  0.054
   3.06378     -1.396089  0.004  0.014  0.014  0.022  0.000  0.000  0.000  0.000  0.000  0.052
   3.09336     -1.391070  0.004  0.014  0.014  0.020  0.000  0.000  0.000  0.000  0.000  0.050
   3.12293     -1.386352  0.004  0.012  0.012  0.018  0.000  0.000  0.000  0.000  0.000  0.046
   3.15250     -1.382437  0.002  0.012  0.012  0.016  0.000  0.000  0.000  0.000  0.000  0.044
   3.18208     -1.379201  0.002  0.012  0.012  0.016  0.000  0.000  0.000  0.000  0.000  0.040
   3.21165     -1.376674  0.002  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.038
   3.24122     -1.374632  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.036
   3.27080     -1.373435  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.034
   3.27080     -1.373435  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.034
   3.29345     -1.369138  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.036
   3.31610     -1.364568  0.002  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.038
   3.33875     -1.359808  0.002  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.040
   3.36140     -1.354948  0.002  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.042
   3.38406     -1.349809  0.000  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.044
   3.40671     -1.344659  0.000  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.046
   3.42936     -1.339254  0.000  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.048
   3.45201     -1.333696  0.000  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.050
   3.47466     -1.327914  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.052
   3.49731     -1.321962  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.054
   3.51997     -1.315781  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.054
   3.54262     -1.309442  0.000  0.020  0.020  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   3.56527     -1.302670  0.000  0.020  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.058
   3.58792     -1.295651  0.000  0.020  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.060
   3.61057     -1.287980  0.000  0.022  0.022  0.018  0.000  0.000  0.000  0.000  0.000  0.062
   3.63322     -1.280298  0.000  0.022  0.022  0.020  0.000  0.000  0.000  0.000  0.000  0.064
   3.65588     -1.272596  0.000  0.022  0.022  0.022  0.000  0.000  0.000  0.000  0.000  0.064
   3.67853     -1.265648  0.000  0.022  0.022  0.024  0.000  0.000  0.000  0.000  0.000  0.066
   3.70118     -1.261143  0.000  0.020  0.020  0.026  0.000  0.000  0.000  0.000  0.000  0.066
   3.72383     -1.261143  0.000  0.020  0.020  0.026  0.000  0.000  0.000  0.000  0.000  0.066
   3.74648     -1.265648  0.000  0.022  0.022  0.024  0.000  0.000  0.000  0.000  0.000  0.066
   3.76913     -1.272596  0.000  0.022  0.022  0.022  0.000  0.000  0.000  0.000  0.000  0.064
   3.79179     -1.280298  0.000  0.022  0.022  0.020  0.000  0.000  0.000  0.000  0.000  0.064
   3.81444     -1.287980  0.000  0.022  0.022  0.018  0.000  0.000  0.000  0.000  0.000  0.062
   3.83709     -1.295651  0.000  0.020  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.060
   3.85974     -1.302670  0.000  0.020  0.020  0.018  0.000  0.000  0.000  0.000  0.000  0.058
   3.88239     -1.309442  0.000  0.020  0.020  0.016  0.000  0.000  0.000  0.000  0.000  0.056
   3.90504     -1.315781  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.054
   3.92770     -1.321962  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.054
   3.95035     -1.327914  0.000  0.018  0.018  0.016  0.000  0.000  0.000  0.000  0.000  0.052
   3.97300     -1.333696  0.000  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.050
   3.99565     -1.339254  0.000  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.048
   4.01830     -1.344659  0.000  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.046
   4.04095     -1.349809  0.000  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.044
   4.06361     -1.354948  0.002  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.042
   4.08626     -1.359808  0.002  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.040
   4.10891     -1.364568  0.002  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.038
   4.13156     -1.369138  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.036
   4.15421     -1.373434  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.034
   4.15421     -1.373435  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.034
   4.16604     -1.375308  0.002  0.010  0.010  0.012  0.000  0.000  0.000  0.000  0.000  0.032
   4.17787     -1.377071  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.032
   4.18970     -1.378725  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.030
   4.20153     -1.380320  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.028
   4.21336     -1.381765  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.028
   4.22519     -1.383132  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.026
   4.23702     -1.384374  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.026
   4.24885     -1.385522  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.024
   4.26068     -1.386569  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.024
   4.27251     -1.387519  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.28434     -1.388373  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.29617     -1.389131  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.30800     -1.389793  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.31983     -1.390361  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.33166     -1.390877  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.34348     -1.391265  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.35531     -1.391553  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.36714     -1.391761  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.37897     -1.391855  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.39080     -1.391855  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.40263     -1.391761  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.41446     -1.391553  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.42629     -1.391265  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.43812     -1.390878  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.44995     -1.390361  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.020
   4.46178     -1.389793  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.47361     -1.389131  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.48544     -1.388373  0.002  0.004  0.004  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.49727     -1.387519  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.022
   4.50910     -1.386569  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.024
   4.52093     -1.385522  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.024
   4.53276     -1.384374  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.026
   4.54459     -1.383132  0.002  0.006  0.006  0.012  0.000  0.000  0.000  0.000  0.000  0.026
   4.55641     -1.381765  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.028
   4.56824     -1.380320  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.028
   4.58007     -1.378725  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.030
   4.59190     -1.377071  0.002  0.008  0.008  0.012  0.000  0.000  0.000  0.000  0.000  0.032
   4.60373     -1.375308  0.002  0.010  0.010  0.012  0.000  0.000  0.000  0.000  0.000  0.032
   4.61556     -1.373435  0.002  0.010  0.010  0.014  0.000  0.000  0.000  0.000  0.000  0.034
 
# Band-Index   12
   4.61556     -0.951831  0.000  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.60373     -0.962115  0.000  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   4.59190     -0.971965  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   4.58007     -0.981363  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   4.56824     -0.990305  0.000  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   4.55641     -0.998752  0.000  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   4.54459     -1.006701  0.000  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.066
   4.53276     -1.014139  0.000  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   4.52093     -1.021055  0.000  0.030  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   4.50910     -1.027435  0.000  0.030  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   4.49727     -1.033161  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   4.48544     -1.038442  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   4.47361     -1.043159  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   4.46178     -1.047305  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   4.44995     -1.050871  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   4.43812     -1.053853  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   4.42629     -1.056244  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   4.41446     -1.058085  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.40263     -1.059307  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.39080     -1.059906  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.37897     -1.059906  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.36714     -1.059307  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.35531     -1.058085  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.048
   4.34348     -1.056244  0.000  0.024  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   4.33166     -1.053853  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.050
   4.31983     -1.050871  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   4.30800     -1.047305  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.052
   4.29617     -1.043159  0.000  0.026  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.054
   4.28434     -1.038442  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.056
   4.27251     -1.033161  0.000  0.028  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.058
   4.26068     -1.027435  0.000  0.030  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.060
   4.24885     -1.021055  0.000  0.030  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.062
   4.23702     -1.014139  0.000  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.064
   4.22519     -1.006701  0.000  0.032  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.066
   4.21336     -0.998752  0.000  0.034  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.068
   4.20153     -0.990305  0.000  0.036  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   4.18970     -0.981363  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   4.17787     -0.971965  0.000  0.038  0.038  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   4.16604     -0.962115  0.000  0.040  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   4.15421     -0.951831  0.000  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.15421     -0.951831  0.000  0.042  0.042  0.000  0.000  0.000  0.000  0.000  0.000  0.084
   4.13156     -0.935607  0.006  0.008  0.008  0.016  0.000  0.000  0.000  0.000  0.000  0.040
   4.10891     -0.946588  0.004  0.010  0.010  0.016  0.000  0.000  0.000  0.000  0.000  0.040
   4.08626     -0.958843  0.004  0.010  0.010  0.016  0.000  0.000  0.000  0.000  0.000  0.042
   4.06361     -0.972268  0.004  0.012  0.012  0.014  0.000  0.000  0.000  0.000  0.000  0.042
   4.04095     -0.986786  0.004  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.044
   4.01830     -1.002304  0.004  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.046
   3.99565     -1.018655  0.004  0.016  0.016  0.012  0.000  0.000  0.000  0.000  0.000  0.048
   3.97300     -1.035759  0.004  0.018  0.018  0.012  0.000  0.000  0.000  0.000  0.000  0.050
   3.95035     -1.053511  0.002  0.018  0.018  0.012  0.000  0.000  0.000  0.000  0.000  0.052
   3.92770     -1.071715  0.002  0.020  0.020  0.012  0.000  0.000  0.000  0.000  0.000  0.054
   3.90504     -1.089885  0.002  0.020  0.020  0.010  0.000  0.000  0.000  0.000  0.000  0.054
   3.88239     -1.108274  0.002  0.022  0.022  0.010  0.000  0.000  0.000  0.000  0.000  0.056
   3.85974     -1.126114  0.002  0.024  0.024  0.010  0.000  0.000  0.000  0.000  0.000  0.058
   3.83709     -1.143423  0.002  0.024  0.024  0.008  0.000  0.000  0.000  0.000  0.000  0.060
   3.81444     -1.159923  0.002  0.026  0.026  0.008  0.000  0.000  0.000  0.000  0.000  0.060
   3.79179     -1.175170  0.002  0.026  0.026  0.006  0.000  0.000  0.000  0.000  0.000  0.062
   3.76913     -1.189115  0.002  0.026  0.026  0.006  0.000  0.000  0.000  0.000  0.000  0.062
   3.74648     -1.199952  0.002  0.028  0.028  0.004  0.000  0.000  0.000  0.000  0.000  0.062
   3.72383     -1.206505  0.002  0.028  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.062
   3.70118     -1.206505  0.002  0.028  0.028  0.002  0.000  0.000  0.000  0.000  0.000  0.062
   3.67853     -1.199952  0.002  0.028  0.028  0.004  0.000  0.000  0.000  0.000  0.000  0.062
   3.65588     -1.189115  0.002  0.026  0.026  0.006  0.000  0.000  0.000  0.000  0.000  0.062
   3.63322     -1.175170  0.002  0.026  0.026  0.006  0.000  0.000  0.000  0.000  0.000  0.062
   3.61057     -1.159923  0.002  0.026  0.026  0.008  0.000  0.000  0.000  0.000  0.000  0.060
   3.58792     -1.143423  0.002  0.024  0.024  0.008  0.000  0.000  0.000  0.000  0.000  0.060
   3.56527     -1.126113  0.002  0.024  0.024  0.010  0.000  0.000  0.000  0.000  0.000  0.058
   3.54262     -1.108274  0.002  0.022  0.022  0.010  0.000  0.000  0.000  0.000  0.000  0.056
   3.51997     -1.089884  0.002  0.020  0.020  0.010  0.000  0.000  0.000  0.000  0.000  0.054
   3.49731     -1.071715  0.002  0.020  0.020  0.012  0.000  0.000  0.000  0.000  0.000  0.054
   3.47466     -1.053511  0.002  0.018  0.018  0.012  0.000  0.000  0.000  0.000  0.000  0.052
   3.45201     -1.035759  0.004  0.018  0.018  0.012  0.000  0.000  0.000  0.000  0.000  0.050
