#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 200  20
# Band-Index    1
   3.63322    -18.510741  0.006  0.011  0.011  0.012  0.000  0.000  0.006  0.000  0.020  0.067
   3.61057    -18.510225  0.006  0.011  0.011  0.013  0.000  0.000  0.006  0.000  0.018  0.066
   3.58792    -18.509707  0.005  0.012  0.012  0.013  0.000  0.000  0.006  0.000  0.018  0.066
   3.56527    -18.509180  0.005  0.013  0.013  0.013  0.000  0.000  0.006  0.000  0.017  0.065
   3.54262    -18.508752  0.004  0.013  0.013  0.014  0.000  0.000  0.006  0.000  0.016  0.065
   3.51997    -18.508549  0.004  0.014  0.014  0.014  0.000  0.000  0.005  0.000  0.015  0.065
   3.49731    -18.508735  0.003  0.014  0.014  0.014  0.000  0.000  0.005  0.000  0.014  0.064
   3.47466    -18.508661  0.003  0.015  0.015  0.014  0.000  0.000  0.004  0.000  0.012  0.064
   3.45201    -18.509121  0.003  0.016  0.016  0.015  0.000  0.000  0.004  0.000  0.012  0.064
   3.42936    -18.509708  0.002  0.016  0.016  0.015  0.000  0.000  0.003  0.000  0.011  0.064
   3.40671    -18.510837  0.002  0.016  0.016  0.015  0.000  0.000  0.003  0.000  0.011  0.063
   3.38406    -18.511865  0.002  0.016  0.016  0.016  0.000  0.000  0.003  0.000  0.010  0.063
   3.36140    -18.513535  0.002  0.016  0.016  0.015  0.000  0.000  0.004  0.000  0.011  0.064
   3.33875    -18.514718  0.003  0.016  0.016  0.015  0.000  0.000  0.004  0.000  0.012  0.064
   3.31610    -18.516163  0.005  0.013  0.013  0.013  0.000  0.000  0.006  0.000  0.017  0.066
   3.29345    -18.517098  0.010  0.008  0.008  0.008  0.000  0.000  0.010  0.000  0.028  0.070
   3.27080    -18.516532  0.014  0.003  0.003  0.005  0.000  0.000  0.012  0.000  0.037  0.074
   3.27080    -18.516532  0.014  0.003  0.003  0.005  0.000  0.000  0.012  0.000  0.037  0.074
   3.24122    -18.523291  0.001  0.018  0.018  0.015  0.000  0.000  0.002  0.000  0.007  0.063
   3.21165    -18.527654  0.001  0.019  0.019  0.015  0.000  0.000  0.001  0.000  0.005  0.062
   3.18208    -18.534206  0.001  0.020  0.020  0.014  0.000  0.000  0.001  0.000  0.004  0.063
   3.15250    -18.544270  0.003  0.020  0.020  0.014  0.000  0.000  0.002  0.000  0.005  0.063
   3.12293    -18.557139  0.003  0.020  0.020  0.013  0.000  0.000  0.002  0.000  0.005  0.063
   3.09336    -18.573362  0.005  0.020  0.020  0.011  0.000  0.000  0.002  0.000  0.005  0.065
   3.06378    -18.591828  0.007  0.020  0.020  0.011  0.000  0.000  0.002  0.000  0.005  0.065
   3.03421    -18.612752  0.009  0.020  0.020  0.009  0.000  0.000  0.002  0.000  0.005  0.067
   3.00463    -18.635710  0.011  0.020  0.020  0.009  0.000  0.000  0.002  0.000  0.005  0.068
   2.97506    -18.660753  0.014  0.020  0.020  0.007  0.000  0.000  0.002  0.000  0.006  0.069
   2.94549    -18.687126  0.017  0.020  0.020  0.007  0.000  0.000  0.002  0.000  0.006  0.071
   2.91591    -18.714978  0.019  0.020  0.020  0.006  0.000  0.000  0.002  0.000  0.006  0.072
   2.88634    -18.744053  0.021  0.020  0.020  0.005  0.000  0.000  0.002  0.000  0.006  0.073
   2.85677    -18.774831  0.025  0.020  0.020  0.004  0.000  0.000  0.002  0.000  0.006  0.075
   2.82719    -18.805782  0.027  0.020  0.020  0.004  0.000  0.000  0.002  0.000  0.006  0.077
   2.79762    -18.837711  0.030  0.020  0.020  0.002  0.000  0.000  0.002  0.000  0.006  0.078
   2.76805    -18.869240  0.032  0.019  0.019  0.002  0.000  0.000  0.002  0.000  0.005  0.079
   2.73847    -18.901138  0.035  0.018  0.018  0.002  0.000  0.000  0.002  0.000  0.005  0.080
   2.70890    -18.932532  0.038  0.018  0.018  0.001  0.000  0.000  0.002  0.000  0.005  0.082
   2.67932    -18.963864  0.041  0.018  0.018  0.000  0.000  0.000  0.002  0.000  0.005  0.083
   2.64975    -18.994616  0.044  0.017  0.017  0.000  0.000  0.000  0.002  0.000  0.005  0.084
   2.62018    -19.024323  0.046  0.017  0.017  0.000  0.000  0.000  0.002  0.000  0.004  0.086
   2.59060    -19.053394  0.048  0.017  0.017  0.000  0.000  0.000  0.001  0.000  0.003  0.087
   2.56103    -19.081677  0.050  0.016  0.016  0.000  0.000  0.000  0.001  0.000  0.003  0.088
   2.53146    -19.108409  0.053  0.016  0.016  0.001  0.000  0.000  0.001  0.000  0.003  0.089
   2.50188    -19.133755  0.055  0.015  0.015  0.001  0.000  0.000  0.001  0.000  0.003  0.090
   2.47231    -19.157590  0.056  0.014  0.014  0.002  0.000  0.000  0.001  0.000  0.002  0.091
   2.44274    -19.179929  0.058  0.013  0.013  0.003  0.000  0.000  0.001  0.000  0.002  0.091
   2.41316    -19.200372  0.060  0.012  0.012  0.004  0.000  0.000  0.001  0.000  0.002  0.092
   2.38359    -19.218848  0.061  0.011  0.011  0.005  0.000  0.000  0.001  0.000  0.002  0.094
   2.35401    -19.236132  0.063  0.011  0.011  0.006  0.000  0.000  0.000  0.000  0.001  0.094
   2.32444    -19.250871  0.064  0.010  0.010  0.009  0.000  0.000  0.000  0.000  0.001  0.095
   2.29487    -19.263660  0.065  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.001  0.095
   2.26529    -19.274485  0.066  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.001  0.095
   2.23572    -19.283066  0.067  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.095
   2.20615    -19.290315  0.067  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.096
   2.17657    -19.295421  0.068  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.096
   2.14700    -19.298482  0.068  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.096
   2.11743    -19.299752  0.068  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.096
   2.11743    -19.299752  0.068  0.009  0.009  0.009  0.000  0.000  0.000  0.000  0.000  0.096
   2.10070    -19.275706  0.066  0.010  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.095
   2.08397    -19.247850  0.063  0.010  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.094
   2.06724    -19.219780  0.061  0.010  0.010  0.010  0.000  0.000  0.000  0.000  0.000  0.093
   2.05051    -19.191614  0.058  0.011  0.011  0.011  0.000  0.000  0.000  0.000  0.000  0.091
   2.03378    -19.164300  0.056  0.011  0.011  0.011  0.000  0.000  0.000  0.000  0.000  0.091
   2.01705    -19.136128  0.054  0.012  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.089
   2.00032    -19.108020  0.051  0.012  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.088
   1.98359    -19.079002  0.049  0.012  0.012  0.012  0.000  0.000  0.000  0.000  0.000  0.087
   1.96686    -19.052203  0.047  0.013  0.013  0.013  0.000  0.000  0.000  0.000  0.000  0.086
   1.95013    -19.024616  0.044  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.084
   1.93340    -18.997297  0.042  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.084
   1.91667    -18.970294  0.040  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.082
   1.89994    -18.943659  0.037  0.014  0.014  0.014  0.000  0.000  0.000  0.000  0.000  0.080
   1.88321    -18.917444  0.035  0.015  0.015  0.015  0.000  0.000  0.000  0.000  0.000  0.080
   1.86648    -18.891702  0.032  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.078
   1.84976    -18.866485  0.030  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.078
   1.83303    -18.841848  0.028  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.076
   1.81630    -18.816869  0.026  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.074
   1.79957    -18.794510  0.024  0.016  0.016  0.016  0.000  0.000  0.000  0.000  0.000  0.074
   1.78284    -18.771956  0.022  0.017  0.017  0.017  0.000  0.000  0.000  0.000  0.000  0.072
   1.76611    -18.750193  0.020  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.072
   1.74938    -18.729269  0.018  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.070
   1.73265    -18.709232  0.016  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.070
   1.71592    -18.690132  0.014  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.068
   1.69919    -18.672014  0.012  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.068
   1.68246    -18.654925  0.010  0.018  0.018  0.018  0.000  0.000  0.000  0.000  0.000  0.067
   1.66573    -18.638907  0.010  0.019  0.019  0.019  0.000  0.000  0.000  0.000  0.000  0.066
   1.64900    -18.623485  0.008  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.065
   1.63227    -18.610925  0.006  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.064
   1.61554    -18.598396  0.006  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.064
   1.59881    -18.587091  0.004  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.063
   1.58209    -18.577039  0.004  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.062
   1.56536    -18.568269  0.002  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.062
   1.54863    -18.560804  0.002  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.062
   1.53190    -18.554664  0.002  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.062
   1.51517    -18.549386  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.49844    -18.545959  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.48171    -18.543898  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.46498    -18.543209  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.46498    -18.543209  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.42742    -18.542694  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.38985    -18.541506  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.35229    -18.538972  0.000  0.020  0.020  0.020  0.000  0.000  0.000  0.000  0.000  0.061
   1.31473    -18.535456  0.000  0.020  0.020  0.020  0.000  0.000  0.002  0.000  0.000  0.061
   1.27716    -18.530999  0.000  0.020  0.018  0.018  0.000  0.000  0.002  0.000  0.000  0.061
   1.23960    -18.525006  0.000  0.020  0.018  0.018  0.000  0.000  0.004  0.000  0.002  0.061
   1.20203    -18.518539  0.000  0.020  0.018  0.018  0.000  0.000  0.005  0.000  0.002  0.062
   1.16447    -18.511957  0.000  0.020  0.016  0.016  0.000  0.000  0.006  0.000  0.002  0.062
   1.12691    -18.504363  0.000  0.020  0.016  0.016  0.000  0.000  0.008  0.000  0.002  0.062
   1.08934    -18.496529  0.000  0.020  0.014  0.014  0.000  0.000  0.010  0.000  0.004  0.063
   1.05178    -18.487417  0.000  0.020  0.014  0.014  0.000  0.000  0.011  0.000  0.004  0.063
   1.01422    -18.478333  0.000  0.020  0.012  0.012  0.000  0.000  0.013  0.000  0.004  0.063
   0.97665    -18.469339  0.000  0.020  0.012  0.012  0.000  0.000  0.015  0.000  0.005  0.063
   0.93909    -18.460157  0.000  0.020  0.010  0.010  0.000  0.000  0.017  0.000  0.006  0.063
   0.90153    -18.450572  0.000  0.020  0.010  0.010  0.000  0.000  0.019  0.000  0.006  0.064
   0.86396    -18.440017  0.000  0.020  0.008  0.008  0.000  0.000  0.021  0.000  0.007  0.064
   0.82640    -18.431063  0.000  0.020  0.008  0.008  0.000  0.000  0.023  0.000  0.008  0.065
   0.78884    -18.422024  0.000  0.020  0.006  0.006  0.000  0.000  0.025  0.000  0.008  0.065
   0.75127    -18.412232  0.000  0.020  0.006  0.006  0.000  0.000  0.027  0.000  0.009  0.065
   0.71371    -18.404853  0.000  0.020  0.004  0.004  0.000  0.000  0.028  0.000  0.009  0.065
   0.67614    -18.397374  0.000  0.020  0.004  0.004  0.000  0.000  0.029  0.000  0.010  0.066
   0.63858    -18.390603  0.000  0.020  0.002  0.002  0.000  0.000  0.031  0.000  0.010  0.066
   0.60102    -18.384549  0.000  0.019  0.002  0.002  0.000  0.000  0.033  0.000  0.011  0.066
   0.56345    -18.379472  0.000  0.019  0.002  0.002  0.000  0.000  0.033  0.000  0.011  0.066
   0.52589    -18.375690  0.000  0.019  0.000  0.000  0.000  0.000  0.034  0.000  0.011  0.066
   0.48833    -18.372261  0.000  0.019  0.000  0.000  0.000  0.000  0.035  0.000  0.012  0.066
   0.45076    -18.370243  0.000  0.019  0.000  0.000  0.000  0.000  0.035  0.000  0.012  0.066
   0.41320    -18.369294  0.000  0.019  0.000  0.000  0.000  0.000  0.036  0.000  0.012  0.066
   0.37564    -18.369429  0.000  0.019  0.000  0.000  0.000  0.000  0.036  0.000  0.012  0.066
   0.33807    -18.370644  0.000  0.019  0.000  0.000  0.000  0.000  0.035  0.000  0.012  0.066
   0.30051    -18.372923  0.000  0.019  0.000  0.000  0.000  0.000  0.035  0.000  0.012  0.066
   0.26295    -18.376617  0.000  0.019  0.000  0.000  0.000  0.000  0.034  0.000  0.011  0.066
   0.22538    -18.380641  0.000  0.019  0.002  0.002  0.000  0.000  0.033  0.000  0.011  0.066
   0.18782    -18.385632  0.000  0.019  0.002  0.002  0.000  0.000  0.032  0.000  0.011  0.066
   0.15025    -18.392198  0.000  0.020  0.002  0.002  0.000  0.000  0.031  0.000  0.010  0.066
   0.11269    -18.399146  0.000  0.020  0.004  0.004  0.000  0.000  0.029  0.000  0.010  0.066
   0.07513    -18.406779  0.000  0.020  0.004  0.004  0.000  0.000  0.027  0.000  0.009  0.065
   0.03756    -18.411752  0.000  0.000  0.014  0.014  0.000  0.000  0.009  0.000  0.027  0.065
   0.00000    -18.406009  0.000  0.000  0.014  0.014  0.000  0.000  0.010  0.000  0.029  0.066
 
# Band-Index    3
   0.00000     -6.694787  0.117  0.000  0.030  0.030  0.044  0.044  0.003  0.017  0.007  0.292
   0.03756     -6.585386  0.107  0.000  0.033  0.033  0.044  0.044  0.003  0.017  0.009  0.290
   0.07513     -6.509265  0.116  0.000  0.019  0.019  0.009  0.009  0.015  0.078  0.045  0.313
   0.11269     -6.587321  0.127  0.000  0.014  0.014  0.000  0.000  0.017  0.090  0.052  0.315
   0.15025     -6.657466  0.132  0.000  0.013  0.013  0.000  0.000  0.018  0.087  0.054  0.315
   0.18782     -6.714165  0.136  0.000  0.010  0.010  0.000  0.000  0.018  0.086  0.056  0.317
   0.22538     -6.757397  0.139  0.000  0.009  0.009  0.000  0.000  0.019  0.083  0.057  0.317
   0.26295     -6.785520  0.142  0.000  0.008  0.008  0.000  0.000  0.020  0.082  0.058  0.317
   0.30051     -6.798898  0.144  0.000  0.006  0.006  0.000  0.000  0.020  0.080  0.060  0.317
   0.33807     -6.797415  0.146  0.000  0.004  0.004  0.000  0.000  0.020  0.080  0.061  0.317
   0.37564     -6.778812  0.147  0.000  0.004  0.004  0.000  0.000  0.021  0.078  0.063  0.316
   0.41320     -6.747773  0.147  0.000  0.002  0.002  0.000  0.000  0.021  0.076  0.064  0.314
   0.45076     -6.702803  0.146  0.000  0.002  0.002  0.000  0.000  0.021  0.076  0.065  0.314
   0.48833     -6.642883  0.146  0.000  0.001  0.001  0.000  0.000  0.022  0.075  0.066  0.312
   0.52589     -6.569081  0.144  0.000  0.000  0.000  0.000  0.000  0.022  0.075  0.068  0.309
   0.56345     -6.480418  0.142  0.000  0.000  0.000  0.000  0.000  0.023  0.074  0.069  0.308
   0.60102     -6.381496  0.138  0.000  0.000  0.000  0.000  0.000  0.023  0.073  0.069  0.306
   0.63858     -6.283418  0.121  0.000  0.010  0.010  0.010  0.010  0.021  0.059  0.062  0.303
   0.67614     -6.336389  0.087  0.000  0.038  0.038  0.043  0.043  0.006  0.013  0.016  0.284
   0.71371     -6.442506  0.096  0.000  0.037  0.037  0.044  0.044  0.004  0.013  0.012  0.286
   0.75127     -6.550637  0.105  0.000  0.034  0.034  0.044  0.044  0.003  0.015  0.009  0.289
   0.78884     -6.660966  0.114  0.000  0.032  0.032  0.044  0.044  0.003  0.017  0.007  0.292
   0.82640     -6.767706  0.123  0.000  0.028  0.028  0.044  0.044  0.002  0.019  0.006  0.294
   0.86396     -6.871744  0.132  0.000  0.026  0.026  0.044  0.044  0.002  0.022  0.005  0.298
   0.90153     -6.974086  0.139  0.000  0.024  0.024  0.044  0.044  0.001  0.024  0.003  0.301
   0.93909     -7.071451  0.147  0.000  0.020  0.020  0.044  0.044  0.001  0.026  0.003  0.304
   0.97665     -7.164389  0.154  0.000  0.018  0.018  0.044  0.044  0.000  0.028  0.002  0.307
   1.01422     -7.251851  0.160  0.000  0.016  0.016  0.043  0.043  0.000  0.030  0.002  0.309
   1.05178     -7.334457  0.167  0.000  0.014  0.014  0.043  0.043  0.000  0.032  0.001  0.312
   1.08934     -7.412023  0.172  0.000  0.012  0.012  0.043  0.043  0.000  0.033  0.000  0.315
   1.12691     -7.482395  0.178  0.000  0.010  0.010  0.043  0.043  0.000  0.034  0.000  0.317
   1.16447     -7.546389  0.183  0.000  0.008  0.008  0.043  0.043  0.000  0.036  0.000  0.319
   1.20203     -7.603085  0.187  0.000  0.006  0.006  0.043  0.043  0.000  0.038  0.000  0.321
   1.23960     -7.653277  0.191  0.000  0.004  0.004  0.043  0.043  0.000  0.039  0.000  0.321
   1.27716     -7.696148  0.193  0.000  0.002  0.002  0.042  0.042  0.000  0.040  0.000  0.323
   1.31473     -7.731337  0.196  0.000  0.002  0.002  0.042  0.042  0.000  0.040  0.000  0.324
   1.35229     -7.758858  0.198  0.000  0.002  0.002  0.042  0.042  0.000  0.041  0.000  0.325
   1.38985     -7.778595  0.199  0.000  0.000  0.000  0.042  0.042  0.000  0.041  0.000  0.325
   1.42742     -7.790386  0.201  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.46498     -7.794352  0.201  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.46498     -7.794352  0.201  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.48171     -7.792767  0.201  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.49844     -7.788010  0.201  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.51517     -7.780087  0.199  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.53190     -7.769619  0.199  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.54863     -7.755418  0.199  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.325
   1.56536     -7.738098  0.199  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.324
   1.58209     -7.717681  0.197  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.323
   1.59881     -7.694196  0.197  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.323
   1.61554     -7.667674  0.195  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.322
   1.63227     -7.638153  0.195  0.000  0.000  0.000  0.041  0.041  0.000  0.041  0.000  0.321
   1.64900     -7.603046  0.193  0.000  0.000  0.000  0.041  0.041  0.000  0.041  0.000  0.320
   1.66573     -7.567774  0.191  0.000  0.000  0.000  0.041  0.041  0.000  0.041  0.000  0.320
   1.68246     -7.529541  0.191  0.000  0.000  0.000  0.041  0.041  0.000  0.041  0.000  0.318
   1.69919     -7.488477  0.189  0.000  0.000  0.000  0.041  0.041  0.000  0.041  0.000  0.317
   1.71592     -7.444632  0.187  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.316
   1.73265     -7.398061  0.185  0.000  0.000  0.000  0.042  0.042  0.000  0.042  0.000  0.315
   1.74938     -7.348818  0.183  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.313
   1.76611     -7.296963  0.182  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.311
   1.78284     -7.242554  0.180  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.310
   1.79957     -7.185658  0.178  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.308
   1.81630     -7.125503  0.176  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.307
   1.83303     -7.064582  0.174  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.305
   1.84976     -7.000624  0.171  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.304
   1.86648     -6.934435  0.168  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.302
   1.88321     -6.866084  0.166  0.002  0.002  0.002  0.042  0.042  0.000  0.042  0.000  0.300
   1.89994     -6.795643  0.164  0.002  0.002  0.002  0.043  0.043  0.000  0.043  0.000  0.299
   1.91667     -6.723180  0.161  0.002  0.002  0.002  0.043  0.043  0.000  0.043  0.000  0.297
   1.93340     -6.648768  0.159  0.002  0.002  0.002  0.043  0.043  0.000  0.043  0.000  0.295
   1.95013     -6.572481  0.156  0.002  0.002  0.002  0.043  0.043  0.000  0.043  0.000  0.293
   1.96686     -6.494399  0.154  0.002  0.002  0.002  0.043  0.043  0.000  0.043  0.000  0.291
   1.98359     -6.412080  0.151  0.003  0.003  0.003  0.043  0.043  0.000  0.043  0.000  0.289
   2.00032     -6.330956  0.148  0.003  0.003  0.003  0.044  0.044  0.000  0.044  0.000  0.287
   2.01705     -6.247985  0.146  0.004  0.004  0.004  0.043  0.043  0.000  0.043  0.000  0.286
