 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.56460000E+01  0.66605846E+06  0.66605846E+06  0.66605846E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.56855000E+01  0.66212571E+06  0.66212571E+06  0.66212571E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57250000E+01  0.65802560E+06  0.65802560E+06  0.65802560E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.57644000E+01  0.65474625E+06  0.65474625E+06  0.65474625E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58039000E+01  0.65315827E+06  0.65315827E+06  0.65315827E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58434000E+01  0.65371538E+06  0.65371538E+06  0.65371538E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.58829000E+01  0.65646742E+06  0.65646742E+06  0.65646742E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59224000E+01  0.66106864E+06  0.66106864E+06  0.66106864E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.59619000E+01  0.66699235E+06  0.66699235E+06  0.66699235E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60013000E+01  0.67355202E+06  0.67355202E+06  0.67355202E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60408000E+01  0.68015646E+06  0.68015646E+06  0.68015646E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.60803000E+01  0.68637001E+06  0.68637001E+06  0.68637001E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61198000E+01  0.69209757E+06  0.69209757E+06  0.69209757E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61593000E+01  0.69759685E+06  0.69759685E+06  0.69759685E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.61988000E+01  0.70358734E+06  0.70358734E+06  0.70358734E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00
