 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  3.1036  0.13624327E+01  0.13624327E+01  0.13624327E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1334  0.13504988E+01  0.13504988E+01  0.13504988E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1632  0.13493503E+01  0.13493503E+01  0.13493503E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1931  0.13589680E+01  0.13589680E+01  0.13589680E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2229  0.13784495E+01  0.13784495E+01  0.13784495E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2528  0.14061727E+01  0.14061727E+01  0.14061727E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2826  0.14401712E+01  0.14401712E+01  0.14401712E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3124  0.14785357E+01  0.14785357E+01  0.14785357E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3423  0.15197992E+01  0.15197992E+01  0.15197992E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3721  0.15631003E+01  0.15631003E+01  0.15631003E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4020  0.16081354E+01  0.16081354E+01  0.16081354E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4318  0.16549821E+01  0.16549821E+01  0.16549821E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4617  0.17037501E+01  0.17037501E+01  0.17037501E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4915  0.17543359E+01  0.17543359E+01  0.17543359E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5213  0.18062802E+01  0.18062802E+01  0.18062802E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5512  0.18587951E+01  0.18587951E+01  0.18587951E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5810  0.19109874E+01  0.19109874E+01  0.19109874E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6109  0.19620937E+01  0.19620937E+01  0.19620937E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6407  0.20117303E+01  0.20117303E+01  0.20117303E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6705  0.20600141E+01  0.20600141E+01  0.20600141E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7004  0.21076324E+01  0.21076324E+01  0.21076324E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7302  0.21557902E+01  0.21557902E+01  0.21557902E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7601  0.22061145E+01  0.22061145E+01  0.22061145E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7899  0.22605772E+01  0.22605772E+01  0.22605772E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8198  0.23214129E+01  0.23214129E+01  0.23214129E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8496  0.23909258E+01  0.23909258E+01  0.23909258E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8794  0.24711952E+01  0.24711952E+01  0.24711952E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9093  0.25635840E+01  0.25635840E+01  0.25635840E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9391  0.26682872E+01  0.26682872E+01  0.26682872E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9690  0.27839411E+01  0.27839411E+01  0.27839411E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9988  0.29074948E+01  0.29074948E+01  0.29074948E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0286  0.30345346E+01  0.30345346E+01  0.30345346E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0585  0.31598838E+01  0.31598838E+01  0.31598838E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0883  0.32785716E+01  0.32785716E+01  0.32785716E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1182  0.33867371E+01  0.33867371E+01  0.33867371E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1480  0.34824163E+01  0.34824163E+01  0.34824163E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1779  0.35658904E+01  0.35658904E+01  0.35658904E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2077  0.36394368E+01  0.36394368E+01  0.36394368E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2375  0.37064418E+01  0.37064418E+01  0.37064418E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2674  0.37701342E+01  0.37701342E+01  0.37701342E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2972  0.38322654E+01  0.38322654E+01  0.38322654E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3271  0.38922866E+01  0.38922866E+01  0.38922866E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3569  0.39472147E+01  0.39472147E+01  0.39472147E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3867  0.39922548E+01  0.39922548E+01  0.39922548E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.4166  0.40218775E+01  0.40218775E+01  0.40218775E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.4464  0.40310627E+01  0.40310627E+01  0.40310627E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.4763  0.40163062E+01  0.40163062E+01  0.40163062E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5061  0.39762895E+01  0.39762895E+01  0.39762895E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5360  0.39121199E+01  0.39121199E+01  0.39121199E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5658  0.38270780E+01  0.38270780E+01  0.38270780E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.5956  0.37260509E+01  0.37260509E+01  0.37260509E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6255  0.36146720E+01  0.36146720E+01  0.36146720E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6553  0.34984856E+01  0.34984856E+01  0.34984856E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.6852  0.33821926E+01  0.33821926E+01  0.33821926E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7150  0.32693346E+01  0.32693346E+01  0.32693346E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7449  0.31623063E+01  0.31623063E+01  0.31623063E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.7747  0.30629000E+01  0.30629000E+01  0.30629000E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8045  0.29728553E+01  0.29728553E+01  0.29728553E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8344  0.28942395E+01  0.28942395E+01  0.28942395E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8642  0.28295402E+01  0.28295402E+01  0.28295402E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.8941  0.27811756E+01  0.27811756E+01  0.27811756E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9239  0.27508110E+01  0.27508110E+01  0.27508110E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9537  0.27386576E+01  0.27386576E+01  0.27386576E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.9836  0.27432715E+01  0.27432715E+01  0.27432715E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0134  0.27616646E+01  0.27616646E+01  0.27616646E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0433  0.27898005E+01  0.27898005E+01  0.27898005E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.0731  0.28232409E+01  0.28232409E+01  0.28232409E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1030  0.28576566E+01  0.28576566E+01  0.28576566E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1328  0.28892843E+01  0.28892843E+01  0.28892843E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1626  0.29152288E+01  0.29152288E+01  0.29152288E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.1925  0.29335843E+01  0.29335843E+01  0.29335843E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2223  0.29435311E+01  0.29435311E+01  0.29435311E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2522  0.29452678E+01  0.29452678E+01  0.29452678E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.2820  0.29398890E+01  0.29398890E+01  0.29398890E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3118  0.29292355E+01  0.29292355E+01  0.29292355E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3417  0.29155854E+01  0.29155854E+01  0.29155854E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.3715  0.29014041E+01  0.29014041E+01  0.29014041E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4014  0.28890219E+01  0.28890219E+01  0.28890219E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4312  0.28803543E+01  0.28803543E+01  0.28803543E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4611  0.28766112E+01  0.28766112E+01  0.28766112E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.4909  0.28781892E+01  0.28781892E+01  0.28781892E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5207  0.28845380E+01  0.28845380E+01  0.28845380E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5506  0.28942618E+01  0.28942618E+01  0.28942618E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.5804  0.29052841E+01  0.29052841E+01  0.29052841E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6103  0.29150029E+01  0.29150029E+01  0.29150029E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6401  0.29206719E+01  0.29206719E+01  0.29206719E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6699  0.29197902E+01  0.29197902E+01  0.29197902E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.6998  0.29103996E+01  0.29103996E+01  0.29103996E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7296  0.28915613E+01  0.28915613E+01  0.28915613E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7595  0.28635417E+01  0.28635417E+01  0.28635417E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.7893  0.28280044E+01  0.28280044E+01  0.28280044E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8192  0.27880134E+01  0.27880134E+01  0.27880134E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8490  0.27476102E+01  0.27476102E+01  0.27476102E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.8788  0.27113521E+01  0.27113521E+01  0.27113521E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9087  0.26833887E+01  0.26833887E+01  0.26833887E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9385  0.26667600E+01  0.26667600E+01  0.26667600E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9684  0.26626904E+01  0.26626904E+01  0.26626904E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  5.9982  0.26706750E+01  0.26706750E+01  0.26706750E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0281  0.26885585E+01  0.26885585E+01  0.26885585E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0579  0.27132715E+01  0.27132715E+01  0.27132715E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.0877  0.27412919E+01  0.27412919E+01  0.27412919E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1176  0.27691549E+01  0.27691549E+01  0.27691549E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1474  0.27937503E+01  0.27937503E+01  0.27937503E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.1773  0.28126184E+01  0.28126184E+01  0.28126184E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2071  0.28239682E+01  0.28239682E+01  0.28239682E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2369  0.28268047E+01  0.28268047E+01  0.28268047E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2668  0.28208581E+01  0.28208581E+01  0.28208581E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.2966  0.28065575E+01  0.28065575E+01  0.28065575E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3265  0.27848917E+01  0.27848917E+01  0.27848917E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3563  0.27572600E+01  0.27572600E+01  0.27572600E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.3862  0.27252777E+01  0.27252777E+01  0.27252777E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4160  0.26906413E+01  0.26906413E+01  0.26906413E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4458  0.26549391E+01  0.26549391E+01  0.26549391E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.4757  0.26196225E+01  0.26196225E+01  0.26196225E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5055  0.25859797E+01  0.25859797E+01  0.25859797E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5354  0.25551351E+01  0.25551351E+01  0.25551351E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5652  0.25280910E+01  0.25280910E+01  0.25280910E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.5950  0.25055738E+01  0.25055738E+01  0.25055738E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6249  0.24881361E+01  0.24881361E+01  0.24881361E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6547  0.24758964E+01  0.24758964E+01  0.24758964E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.6846  0.24685584E+01  0.24685584E+01  0.24685584E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7144  0.24652790E+01  0.24652790E+01  0.24652790E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7443  0.24646964E+01  0.24646964E+01  0.24646964E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.7741  0.24651184E+01  0.24651184E+01  0.24651184E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.8039  0.24646418E+01  0.24646418E+01  0.24646418E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.8338  0.24613939E+01  0.24613939E+01  0.24613939E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  6.8636  0.24537382E+01  0.24537382E+01  0.24537382E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
