 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  2.3277  0.43024791E+01  0.43024791E+01  0.43024791E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.3575  0.42622169E+01  0.42622169E+01  0.42622169E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.3873  0.42096800E+01  0.42096800E+01  0.42096800E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.4172  0.41465467E+01  0.41465467E+01  0.41465467E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.4470  0.40760473E+01  0.40760473E+01  0.40760473E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.4769  0.40023862E+01  0.40023862E+01  0.40023862E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.5067  0.39300163E+01  0.39300163E+01  0.39300163E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.5366  0.38627297E+01  0.38627297E+01  0.38627297E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.5664  0.38029156E+01  0.38029156E+01  0.38029156E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.5962  0.37512212E+01  0.37512212E+01  0.37512212E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.6261  0.37066295E+01  0.37066295E+01  0.37066295E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.6559  0.36670823E+01  0.36670823E+01  0.36670823E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.6858  0.36302171E+01  0.36302171E+01  0.36302171E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.7156  0.35942391E+01  0.35942391E+01  0.35942391E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.7454  0.35583737E+01  0.35583737E+01  0.35583737E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.7753  0.35230750E+01  0.35230750E+01  0.35230750E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.8051  0.34898037E+01  0.34898037E+01  0.34898037E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.8350  0.34606749E+01  0.34606749E+01  0.34606749E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.8648  0.34378913E+01  0.34378913E+01  0.34378913E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.8947  0.34232981E+01  0.34232981E+01  0.34232981E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.9245  0.34181451E+01  0.34181451E+01  0.34181451E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.9543  0.34230380E+01  0.34230380E+01  0.34230380E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  2.9842  0.34380243E+01  0.34380243E+01  0.34380243E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.0140  0.34627941E+01  0.34627941E+01  0.34627941E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.0439  0.34967964E+01  0.34967964E+01  0.34967964E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.0737  0.35391360E+01  0.35391360E+01  0.35391360E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1036  0.35884708E+01  0.35884708E+01  0.35884708E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1334  0.36428762E+01  0.36428762E+01  0.36428762E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1632  0.36999657E+01  0.36999657E+01  0.36999657E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.1931  0.37571524E+01  0.37571524E+01  0.37571524E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2229  0.38120366E+01  0.38120366E+01  0.38120366E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2528  0.38628256E+01  0.38628256E+01  0.38628256E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.2826  0.39085283E+01  0.39085283E+01  0.39085283E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3124  0.39490085E+01  0.39490085E+01  0.39490085E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3423  0.39847697E+01  0.39847697E+01  0.39847697E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.3721  0.40166009E+01  0.40166009E+01  0.40166009E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4020  0.40452440E+01  0.40452440E+01  0.40452440E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4318  0.40711013E+01  0.40711013E+01  0.40711013E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4617  0.40941744E+01  0.40941744E+01  0.40941744E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.4915  0.41142064E+01  0.41142064E+01  0.41142064E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5213  0.41308653E+01  0.41308653E+01  0.41308653E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5512  0.41440824E+01  0.41440824E+01  0.41440824E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.5810  0.41541874E+01  0.41541874E+01  0.41541874E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6109  0.41620081E+01  0.41620081E+01  0.41620081E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6407  0.41686999E+01  0.41686999E+01  0.41686999E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.6705  0.41756267E+01  0.41756267E+01  0.41756267E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7004  0.41840787E+01  0.41840787E+01  0.41840787E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7302  0.41951438E+01  0.41951438E+01  0.41951438E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7601  0.42094823E+01  0.42094823E+01  0.42094823E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.7899  0.42273052E+01  0.42273052E+01  0.42273052E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8198  0.42481240E+01  0.42481240E+01  0.42481240E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8496  0.42706470E+01  0.42706470E+01  0.42706470E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.8794  0.42925990E+01  0.42925990E+01  0.42925990E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9093  0.43107033E+01  0.43107033E+01  0.43107033E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9391  0.43209555E+01  0.43209555E+01  0.43209555E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9690  0.43191467E+01  0.43191467E+01  0.43191467E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  3.9988  0.43015725E+01  0.43015725E+01  0.43015725E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0286  0.42657942E+01  0.42657942E+01  0.42657942E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0585  0.42112309E+01  0.42112309E+01  0.42112309E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.0883  0.41393637E+01  0.41393637E+01  0.41393637E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1182  0.40535032E+01  0.40535032E+01  0.40535032E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1480  0.39580707E+01  0.39580707E+01  0.39580707E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.1779  0.38575218E+01  0.38575218E+01  0.38575218E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2077  0.37551964E+01  0.37551964E+01  0.37551964E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2375  0.36523843E+01  0.36523843E+01  0.36523843E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2674  0.35480434E+01  0.35480434E+01  0.35480434E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.2972  0.34391799E+01  0.34391799E+01  0.34391799E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3271  0.33220318E+01  0.33220318E+01  0.33220318E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3569  0.31933530E+01  0.31933530E+01  0.31933530E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
  4.3867  0.30516714E+01  0.30516714E+01  0.30516714E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00
