 #Energy       XX              YY             ZZ              XY              YZ              XZ       
  6.5055  0.63594060E+00  0.63594060E+00  0.63594060E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.5354  0.63197172E+00  0.63197172E+00  0.63197172E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.5652  0.62765117E+00  0.62765117E+00  0.62765117E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.5950  0.62340124E+00  0.62340124E+00  0.62340124E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.6249  0.61970346E+00  0.61970346E+00  0.61970346E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.6547  0.61698715E+00  0.61698715E+00  0.61698715E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.6846  0.61562132E+00  0.61562132E+00  0.61562132E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.7144  0.61584213E+00  0.61584213E+00  0.61584213E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.7443  0.61770860E+00  0.61770860E+00  0.61770860E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.7741  0.62110048E+00  0.62110048E+00  0.62110048E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.8039  0.62574966E+00  0.62574966E+00  0.62574966E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.8338  0.63123329E+00  0.63123329E+00  0.63123329E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  6.8636  0.63701231E+00  0.63701231E+00  0.63701231E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
