 #energy          xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  0.41182000E+01  0.13157749E+07  0.13157749E+07  0.13157749E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41480000E+01  0.13820916E+07  0.13820916E+07  0.13820916E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.41779000E+01  0.14477740E+07  0.14477740E+07  0.14477740E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42077000E+01  0.15095278E+07  0.15095278E+07  0.15095278E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42375000E+01  0.15656240E+07  0.15656240E+07  0.15656240E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42674000E+01  0.16151698E+07  0.16151698E+07  0.16151698E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.42972000E+01  0.16571679E+07  0.16571679E+07  0.16571679E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43271000E+01  0.16903385E+07  0.16903385E+07  0.16903385E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43569000E+01  0.17124753E+07  0.17124753E+07  0.17124753E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.43868000E+01  0.17214127E+07  0.17214127E+07  0.17214127E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44166000E+01  0.17170889E+07  0.17170889E+07  0.17170889E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44464000E+01  0.17034717E+07  0.17034717E+07  0.17034717E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.44763000E+01  0.16861821E+07  0.16861821E+07  0.16861821E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45061000E+01  0.16691744E+07  0.16691744E+07  0.16691744E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45360000E+01  0.16542493E+07  0.16542493E+07  0.16542493E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45658000E+01  0.16415068E+07  0.16415068E+07  0.16415068E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.45956000E+01  0.16305417E+07  0.16305417E+07  0.16305417E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46255000E+01  0.16209873E+07  0.16209873E+07  0.16209873E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46553000E+01  0.16125802E+07  0.16125802E+07  0.16125802E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.46852000E+01  0.16053313E+07  0.16053313E+07  0.16053313E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47150000E+01  0.15991807E+07  0.15991807E+07  0.15991807E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47449000E+01  0.15941878E+07  0.15941878E+07  0.15941878E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.47747000E+01  0.15902398E+07  0.15902398E+07  0.15902398E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48045000E+01  0.15873902E+07  0.15873902E+07  0.15873902E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48344000E+01  0.15857646E+07  0.15857646E+07  0.15857646E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48642000E+01  0.15853893E+07  0.15853893E+07  0.15853893E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.48941000E+01  0.15861985E+07  0.15861985E+07  0.15861985E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00
